observation_id,year,plot_numeric_id,treatment,replicate,crop_raw,crop_group,harvest_date,preharvest_step_max,yield_kg_ha,whole_plot_yield_kg_ha,feature_scope,landsat_available_steps,landsat_max_step,landsat_blue_mean,landsat_blue_max,landsat_blue_last,landsat_green_mean,landsat_green_max,landsat_green_last,landsat_red_mean,landsat_red_max,landsat_red_last,landsat_nir08_mean,landsat_nir08_max,landsat_nir08_last,landsat_swir16_mean,landsat_swir16_max,landsat_swir16_last,landsat_swir22_mean,landsat_swir22_max,landsat_swir22_last,landsat_ndvi_mean,landsat_ndvi_max,landsat_ndvi_last,landsat_ndwi_mean,landsat_ndwi_max,landsat_ndwi_last,landsat_nbr_mean,landsat_nbr_max,landsat_nbr_last,landsat_clear_fraction_mean,landsat_clear_fraction_max,landsat_clear_fraction_last,landsat_obs_count_mean,landsat_obs_count_max,landsat_obs_count_last,landsat_valid_fraction_mean,landsat_valid_fraction_max,landsat_valid_fraction_last,landsat_time_gap_days_mean,landsat_time_gap_days_max,landsat_time_gap_days_last,landsat_pixels_used_mean,landsat_pixels_used_max,landsat_pixels_used_last,landsat_ndvi_slope,sentinel2_available_steps,sentinel2_max_step,sentinel2_blue_mean,sentinel2_blue_max,sentinel2_blue_last,sentinel2_green_mean,sentinel2_green_max,sentinel2_green_last,sentinel2_red_mean,sentinel2_red_max,sentinel2_red_last,sentinel2_nir08_mean,sentinel2_nir08_max,sentinel2_nir08_last,sentinel2_swir16_mean,sentinel2_swir16_max,sentinel2_swir16_last,sentinel2_swir22_mean,sentinel2_swir22_max,sentinel2_swir22_last,sentinel2_ndvi_mean,sentinel2_ndvi_max,sentinel2_ndvi_last,sentinel2_ndwi_mean,sentinel2_ndwi_max,sentinel2_ndwi_last,sentinel2_nbr_mean,sentinel2_nbr_max,sentinel2_nbr_last,sentinel2_clear_fraction_mean,sentinel2_clear_fraction_max,sentinel2_clear_fraction_last,sentinel2_obs_count_mean,sentinel2_obs_count_max,sentinel2_obs_count_last,sentinel2_valid_fraction_mean,sentinel2_valid_fraction_max,sentinel2_valid_fraction_last,sentinel2_time_gap_days_mean,sentinel2_time_gap_days_max,sentinel2_time_gap_days_last,sentinel2_pixels_used_mean,sentinel2_pixels_used_max,sentinel2_pixels_used_last,sentinel2_ndvi_slope
mcse_rs_yield_000069,2023,18,T2,R2,Zea mays L.,corn,2023-11-07,20,11583.9,11583.9,landsat+sentinel2,8.0,20.0,0.0573628,0.063615,0.0421874,0.0920615,0.1067503,0.0668966,0.1152652,0.1323314,0.0675254,0.2723612,0.345633,0.345633,0.2922271,0.3163186,0.2913486,0.2055545,0.2334611,0.1802323,0.3954132,0.6731191,0.6731191,-0.0427048,0.0852135,0.0852135,0.1316651,0.3146022,0.3146022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,37.0,13.0,9.0,9.0,9.0,0.0581379,11.0,20.0,0.0877057,0.1280708,0.1144208,0.1144303,0.1666875,0.1275625,0.131786,0.2201625,0.1348958,0.3148712,0.3992208,0.2484375,0.3142564,0.4675542,0.2916292,0.2357367,0.4019083,0.2089583,0.4135243,0.8335817,0.2976511,0.011316,0.3501945,-0.0813552,0.1730124,0.6439654,0.085226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9090909,15.0,1.0,24.0,24.0,24.0,0.0054027
mcse_rs_yield_000070,2023,21,T2,R6,Zea mays L.,corn,2023-11-07,20,11729.5,11729.5,landsat+sentinel2,9.0,20.0,0.0663207,0.0802171,0.0265863,0.0998618,0.1096893,0.0475164,0.1291018,0.1523654,0.0387638,0.2930018,0.3951088,0.3951088,0.3130286,0.3749857,0.1759954,0.2041696,0.2514282,0.0735928,0.3869579,0.8210463,0.8210463,-0.0291444,0.3835026,0.3835026,0.1838084,0.6858081,0.6858081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.6666667,37.0,1.0,7.0,7.0,7.0,0.0666685,12.0,20.0,0.0822777,0.1122429,0.0709643,0.1070208,0.1412214,0.0764786,0.1236536,0.1788464,0.0776464,0.3065351,0.3887679,0.15195,0.296042,0.4537,0.1654214,0.2073914,0.3668679,0.1069286,0.4241487,0.8256949,0.3239936,0.0283287,0.3236435,-0.0441655,0.2166221,0.6114072,0.1718782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8333333,15.0,1.0,28.0,28.0,28.0,0.0098947
mcse_rs_yield_000071,2023,47,T2,R3,Zea mays L.,corn,2023-11-07,20,12302.9,12302.9,landsat+sentinel2,9.0,20.0,0.0538473,0.063895,0.0298044,0.0830917,0.096725,0.0453658,0.1005447,0.1284375,0.035786,0.2850978,0.3794631,0.3794631,0.2786833,0.2937675,0.1770414,0.1830703,0.2071825,0.0726936,0.4705819,0.8277186,0.8277186,0.0077107,0.3635479,0.3635479,0.2151335,0.6783713,0.6783713,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909,1.0,0.1818182,11.6666667,37.0,1.0,10.0,11.0,2.0,0.0659723,12.0,20.0,0.0886564,0.1262857,0.1090857,0.1131042,0.1621143,0.1212,0.1318355,0.2108952,0.1237143,0.3143849,0.4124952,0.2807809,0.3068176,0.474119,0.3126667,0.2182133,0.3911333,0.2032476,0.4109501,0.8487597,0.388021,0.0258821,0.3699214,-0.0541501,0.2077931,0.6653422,0.1600106,1.0,1.0,1.0,1.0,1.0,1.0,0.9563492,1.0,1.0,3.8333333,15.0,1.0,20.0833333,21.0,21.0,0.0191668
mcse_rs_yield_000072,2023,39,T2,R1,Zea mays L.,corn,2023-11-07,20,11911.7,11911.7,landsat+sentinel2,9.0,20.0,0.0635245,0.0766592,0.0323213,0.0961011,0.1078533,0.0501896,0.1208575,0.14144,0.0422727,0.2911155,0.4052213,0.4052213,0.3027433,0.37156,0.1776258,0.202803,0.2590025,0.0795954,0.4075033,0.8108612,0.8108612,-0.0181001,0.3905674,0.3905674,0.1808712,0.6712784,0.6712784,1.0,1.0,1.0,1.0,1.0,1.0,0.8518519,1.0,1.0,11.6666667,37.0,1.0,5.1111111,6.0,6.0,0.0630639,11.0,20.0,0.080365,0.115525,0.077725,0.1048668,0.14957,0.083405,0.1197236,0.193855,0.083825,0.2990236,0.40543,0.167505,0.278515,0.460695,0.190485,0.1931986,0.378485,0.12504,0.4198679,0.8073753,0.3294003,0.0411809,0.3464158,-0.0672154,0.2313509,0.6277382,0.1409718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5454545,15.0,1.0,20.0,20.0,20.0,0.0129818
mcse_rs_yield_000073,2022,46,T4,R2,Triticum aestivum L.,wheat,2022-07-21,13,1855.3,1762.535,landsat+sentinel2,6.0,13.0,0.110432,0.1245928,0.0396281,0.155864,0.1727728,0.0713196,0.1759643,0.1985438,0.0630673,0.3278679,0.3286875,0.3237696,0.2198437,0.2504088,0.2504088,0.1401487,0.1408969,0.1364075,0.3344179,0.6751376,0.6751376,0.1928787,0.2057235,0.1286545,0.3935265,0.4081825,0.4081825,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222,1.0,1.0,17.3333333,35.0,13.0,8.6666667,12.0,12.0,0.0817727,7.0,13.0,0.0677422,0.0857714,0.0549857,0.1004714,0.1250809,0.0950238,0.1068803,0.1373619,0.0853714,0.3176395,0.4129333,0.3630572,0.2784027,0.3179571,0.2744571,0.1956986,0.2363429,0.1733619,0.4853054,0.7248674,0.613056,0.0563404,0.231241,0.1343449,0.2295786,0.4661656,0.3488098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,21.0,21.0,21.0,0.0552567
mcse_rs_yield_000074,2022,28,T4,R6,Triticum aestivum L.,wheat,2022-07-21,13,1505.3,1430.035,landsat+sentinel2,1.0,13.0,0.0345811,0.0345811,0.0345811,0.0689225,0.0689225,0.0689225,0.0486703,0.0486703,0.0486703,0.3744659,0.3744659,0.3744659,0.2296081,0.2296081,0.2296081,0.1140928,0.1140928,0.1140928,0.7673975,0.7673975,0.7673975,0.2376744,0.2376744,0.2376744,0.5301148,0.5301148,0.5301148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,9.0,9.0,,8.0,13.0,0.0642957,0.0843826,0.0541174,0.0941511,0.1182478,0.0911956,0.1009207,0.1345783,0.0857956,0.2900424,0.3885652,0.3279391,0.2589744,0.3195174,0.2842391,0.1840527,0.2415391,0.1870783,0.4694831,0.6939662,0.583546,0.0514074,0.1811761,0.0698714,0.2211657,0.4087796,0.2722787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,23.0,23.0,23.0,0.0481128
mcse_rs_yield_000075,2022,3,T4,R5,Triticum aestivum L.,wheat,2022-07-21,13,1702.1,1616.995,landsat+sentinel2,6.0,13.0,0.1156318,0.1314245,0.0366681,0.1535746,0.1704525,0.0691853,0.1761725,0.200312,0.055475,0.3195285,0.3397608,0.3397608,0.2095132,0.2298067,0.2298067,0.1307537,0.132475,0.1221472,0.3217234,0.713783,0.713783,0.1965388,0.1981221,0.1886225,0.4057646,0.4654976,0.4654976,1.0,1.0,1.0,1.0,1.0,1.0,0.6296296,1.0,1.0,17.3333333,35.0,13.0,5.6666667,9.0,9.0,0.0940943,8.0,13.0,0.092975,0.23762,0.0599767,0.1185037,0.22082,0.0986767,0.1259196,0.20412,0.0944967,0.2959683,0.3984033,0.3409467,0.2663946,0.34442,0.28746,0.1975258,0.27186,0.1887867,0.4024125,0.6886247,0.5659809,0.0580605,0.2504379,0.0838332,0.2010966,0.4273191,0.2864073,1.0,1.0,1.0,1.0,1.0,1.0,0.8958333,1.0,1.0,4.75,9.0,2.0,26.875,30.0,30.0,0.0752471
mcse_rs_yield_000076,2022,26,T4,R4,Triticum aestivum L.,wheat,2022-07-21,13,1708.2,1622.79,landsat+sentinel2,6.0,13.0,0.1138371,0.1292025,0.0370103,0.1635469,0.1825342,0.0686108,0.1946973,0.2222167,0.0571006,0.3445107,0.3463517,0.3463517,0.2215592,0.2308303,0.2308303,0.1440729,0.1474258,0.1273081,0.2974197,0.7073822,0.7073822,0.2158358,0.2206879,0.1915757,0.4088427,0.4519358,0.4519358,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444,1.0,1.0,17.3333333,35.0,13.0,4.0,9.0,9.0,0.098391,7.0,13.0,0.0722579,0.096555,0.062165,0.10484,0.139515,0.101805,0.116425,0.14816,0.098925,0.3092857,0.398345,0.358995,0.2845778,0.349535,0.289245,0.2086114,0.279515,0.194175,0.4455549,0.685033,0.564626,0.0340913,0.2047361,0.1052202,0.1896547,0.4238302,0.2958428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,20.0,20.0,20.0,0.048914
mcse_rs_yield_000077,2022,24,T4,R3,Triticum aestivum L.,wheat,2022-07-21,13,1810.0,1719.5,landsat+sentinel2,1.0,13.0,0.054505,0.054505,0.054505,0.09345,0.09345,0.09345,0.10568,0.10568,0.10568,0.3205775,0.3205775,0.3205775,0.30236,0.30236,0.30236,0.181125,0.181125,0.181125,0.5137982,0.5137982,0.5137982,0.0331163,0.0331163,0.0331163,0.2826954,0.2826954,0.2826954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,11.0,11.0,11.0,,7.0,13.0,0.0719393,0.09338,0.060825,0.1042671,0.135665,0.099855,0.1156793,0.143,0.097195,0.3004986,0.39434,0.331665,0.2833278,0.34242,0.287105,0.2079836,0.26945,0.18998,0.4408966,0.6914831,0.5476135,0.0249265,0.1917391,0.0719459,0.1812845,0.4221448,0.2719387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,20.0,20.0,20.0,0.0467
mcse_rs_yield_000078,2022,43,T4,R1,Triticum aestivum L.,wheat,2022-07-21,13,1781.0,1691.95,landsat+sentinel2,1.0,13.0,0.0484778,0.0484778,0.0484778,0.0810439,0.0810439,0.0810439,0.0863575,0.0863575,0.0863575,0.2836028,0.2836028,0.2836028,0.2694464,0.2694464,0.2694464,0.1691936,0.1691936,0.1691936,0.5283562,0.5283562,0.5283562,0.0222696,0.0222696,0.0222696,0.2485977,0.2485977,0.2485977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,9.0,9.0,,8.0,13.0,0.0810768,0.1072667,0.0707476,0.1149839,0.1539381,0.1140238,0.1326744,0.1707333,0.117219,0.2957934,0.4023333,0.3469,0.2834524,0.3708999,0.3042524,0.212622,0.3036286,0.209219,0.3732459,0.6329175,0.4966563,0.0196657,0.1796344,0.0657034,0.1689128,0.3944795,0.2482814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,21.0,21.0,21.0,0.0404528
mcse_rs_yield_000079,2022,2,T3,R5,Triticum aestivum L.,wheat,2022-07-21,13,4036.6,3834.77,landsat+sentinel2,1.0,13.0,0.0676239,0.0676239,0.0676239,0.1096653,0.1096653,0.1096653,0.1436492,0.1436492,0.1436492,0.3130094,0.3130094,0.3130094,0.339003,0.339003,0.339003,0.2154028,0.2154028,0.2154028,0.3708922,0.3708922,0.3708922,-0.0401195,-0.0401195,-0.0401195,0.1844325,0.1844325,0.1844325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,9.0,9.0,,7.0,13.0,0.0692357,0.09541,0.05212,0.1003336,0.11948,0.089865,0.1062936,0.15019,0.077455,0.3244064,0.39978,0.36906,0.2679364,0.31246,0.252825,0.1887243,0.23565,0.15405,0.5019321,0.763162,0.6525821,0.0917832,0.3174367,0.1867718,0.2635018,0.5501081,0.4110998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,20.0,20.0,20.0,0.0630077
mcse_rs_yield_000080,2022,48,T3,R4,Triticum aestivum L.,wheat,2022-07-21,13,4179.7,3970.715,landsat+sentinel2,6.0,13.0,0.202452,0.23274,0.0510117,0.2434389,0.275365,0.0838083,0.2731558,0.30765,0.100685,0.3969114,0.4244838,0.2590492,0.1749423,0.2696477,0.2696477,0.1152275,0.1713022,0.1713022,0.2062857,0.4398433,0.4398433,0.3822695,0.462661,-0.0196879,0.5393303,0.6064239,0.2038628,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333,1.0,1.0,17.3333333,35.0,13.0,3.3333333,10.0,10.0,0.0560538,7.0,13.0,0.0688177,0.092924,0.055464,0.100292,0.117484,0.094088,0.1068257,0.147676,0.083644,0.3251629,0.39584,0.369104,0.2711491,0.307884,0.252756,0.1900069,0.23186,0.153216,0.5007903,0.7549007,0.6303067,0.0875942,0.3090045,0.186695,0.2621609,0.5436711,0.4130684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,25.0,25.0,25.0,0.0576402
mcse_rs_yield_000081,2022,16,T3,R2,Triticum aestivum L.,wheat,2022-07-21,13,4263.6,4050.42,landsat+sentinel2,6.0,13.0,0.1139406,0.1259816,0.0537356,0.1622659,0.1754163,0.0965142,0.1873488,0.2034216,0.1069848,0.3268626,0.3470942,0.3470942,0.2183205,0.2990539,0.2990539,0.1381834,0.1751642,0.1751642,0.2894432,0.536406,0.536406,0.2001536,0.2241288,0.080278,0.4019604,0.415134,0.3360923,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222,1.0,1.0,17.3333333,35.0,13.0,8.6666667,12.0,12.0,0.0592711,7.0,13.0,0.06297,0.08741,0.052475,0.0942321,0.10996,0.09368,0.095315,0.137665,0.07629,0.318075,0.387705,0.38454,0.2652686,0.29953,0.25488,0.1855786,0.22465,0.15471,0.5279577,0.7724538,0.6675868,0.0828852,0.3156382,0.2021334,0.2560591,0.5437657,0.4251997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,20.0,20.0,20.0,0.0632473
mcse_rs_yield_000082,2022,29,T1,R2,Triticum aestivum L.,wheat,2022-07-20,13,5409.7,5409.7,landsat+sentinel2,1.0,13.0,0.0617756,0.0617756,0.0617756,0.1030286,0.1030286,0.1030286,0.1285792,0.1285792,0.1285792,0.3103969,0.3103969,0.3103969,0.3346855,0.3346855,0.3346855,0.2243036,0.2243036,0.2243036,0.4181595,0.4181595,0.4181595,-0.0357636,-0.0357636,-0.0357636,0.1645735,0.1645735,0.1645735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,9.0,9.0,,8.0,13.0,0.0707448,0.0911042,0.0555208,0.1007505,0.1231625,0.0902208,0.1129714,0.1519167,0.0852875,0.3042443,0.4164583,0.3693542,0.2535552,0.3024417,0.249125,0.179924,0.2303375,0.1517583,0.4403356,0.7742223,0.6236627,0.0801547,0.3388602,0.1943837,0.2483176,0.5708758,0.417349,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,5.0,9.0,2.0,22.5,24.0,24.0,0.0578396
mcse_rs_yield_000083,2022,22,T3,R6,Triticum aestivum L.,wheat,2022-07-20,13,3795.3,3605.535,landsat+sentinel2,1.0,13.0,0.0493547,0.0493547,0.0493547,0.0848328,0.0848328,0.0848328,0.0994628,0.0994628,0.0994628,0.3244403,0.3244403,0.3244403,0.2853872,0.2853872,0.2853872,0.1691417,0.1691417,0.1691417,0.5428745,0.5428745,0.5428745,0.0759828,0.0759828,0.0759828,0.327686,0.327686,0.327686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,9.0,9.0,,8.0,13.0,0.0579662,0.080625,0.049185,0.0871108,0.103265,0.08644,0.0898375,0.129235,0.075015,0.3050408,0.3958,0.3610149,0.2408721,0.28846,0.24899,0.1626787,0.21057,0.14588,0.5239288,0.7577258,0.6558008,0.1065907,0.313124,0.1823904,0.2939306,0.5564838,0.4236182,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,5.0,9.0,2.0,19.375,20.0,20.0,0.0572279
mcse_rs_yield_000084,2022,32,T3,R3,Triticum aestivum L.,wheat,2022-07-20,13,4053.7,3851.015,landsat+sentinel2,1.0,13.0,0.0657906,0.0657906,0.0657906,0.1112908,0.1112908,0.1112908,0.1451006,0.1451006,0.1451006,0.3231661,0.3231661,0.3231661,0.3537247,0.3537247,0.3537247,0.2297547,0.2297547,0.2297547,0.380711,0.380711,0.380711,-0.0450862,-0.0450862,-0.0450862,0.1689876,0.1689876,0.1689876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,9.0,9.0,,7.0,13.0,0.069028,0.09148,0.05564,0.1026331,0.11868,0.094092,0.1110451,0.152168,0.085908,0.3280063,0.402768,0.376892,0.273476,0.313508,0.252628,0.1935057,0.247736,0.152132,0.4910971,0.7547835,0.6291551,0.088471,0.3150936,0.1970421,0.259438,0.5501632,0.424449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,25.0,25.0,25.0,0.0610781
mcse_rs_yield_000085,2022,44,T3,R1,Triticum aestivum L.,wheat,2022-07-20,13,4042.6,3840.47,landsat+sentinel2,1.0,13.0,0.06111,0.06111,0.06111,0.1016175,0.1016175,0.1016175,0.12804,0.12804,0.12804,0.2883125,0.2883125,0.2883125,0.3181025,0.3181025,0.3181025,0.208725,0.208725,0.208725,0.3874204,0.3874204,0.3874204,-0.0492871,-0.0492871,-0.0492871,0.1592768,0.1592768,0.1592768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,11.0,11.0,11.0,,8.0,13.0,0.072545,0.0920115,0.0602808,0.1048522,0.1224154,0.1000423,0.1159048,0.1510423,0.0969769,0.3101461,0.3986885,0.3654154,0.2725625,0.3249731,0.2790962,0.1971324,0.2626192,0.1804384,0.4436248,0.7159127,0.5811195,0.0608395,0.2737734,0.134232,0.2241703,0.4964877,0.3393435,1.0,1.0,1.0,1.0,1.0,1.0,0.9038462,1.0,1.0,5.0,9.0,2.0,23.5,26.0,26.0,0.0527289
mcse_rs_yield_000086,2022,21,T2,R6,Triticum aestivum L.,wheat,2022-07-20,13,5689.8,5689.8,landsat+sentinel2,1.0,13.0,0.0549996,0.0549996,0.0549996,0.0931382,0.0931382,0.0931382,0.1126514,0.1126514,0.1126514,0.3237965,0.3237965,0.3237965,0.30699,0.30699,0.30699,0.1923386,0.1923386,0.1923386,0.4801419,0.4801419,0.4801419,0.026655,0.026655,0.026655,0.2538507,0.2538507,0.2538507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,7.0,7.0,7.0,,8.0,13.0,0.0635621,0.0961929,0.0432107,0.0896469,0.1198071,0.0760357,0.0922847,0.1429429,0.0619929,0.3214077,0.4159679,0.3762786,0.2629212,0.3367,0.2264107,0.1749313,0.2461714,0.1288286,0.5386244,0.8283328,0.7103511,0.0948647,0.3903905,0.2441754,0.2903129,0.6245537,0.484924,1.0,1.0,1.0,1.0,1.0,1.0,0.9866071,1.0,1.0,5.0,9.0,2.0,27.625,28.0,28.0,0.0612555
mcse_rs_yield_000087,2022,49,T2,R4,Triticum aestivum L.,wheat,2022-07-20,13,5323.1,5323.1,landsat+sentinel2,1.0,13.0,0.0591256,0.0591256,0.0591256,0.0967227,0.0967227,0.0967227,0.1206867,0.1206867,0.1206867,0.2940169,0.2940169,0.2940169,0.3192779,0.3192779,0.3192779,0.2037183,0.2037183,0.2037183,0.4228834,0.4228834,0.4228834,-0.0390247,-0.0390247,-0.0390247,0.1847888,0.1847888,0.1847888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,12.0,12.0,12.0,,7.0,13.0,0.0665279,0.0959762,0.0508524,0.0942415,0.1192952,0.0832762,0.1014177,0.1461524,0.0757619,0.3248272,0.3801095,0.3536047,0.2785088,0.3362476,0.2380714,0.1911061,0.2507524,0.1408905,0.5223864,0.7804688,0.6475258,0.0791435,0.340342,0.196202,0.2634048,0.5737661,0.430875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,21.0,21.0,21.0,0.054679
mcse_rs_yield_000088,2022,39,T2,R1,Triticum aestivum L.,wheat,2022-07-20,13,5304.7,5304.7,landsat+sentinel2,1.0,13.0,0.0598246,0.0598246,0.0598246,0.1006713,0.1006713,0.1006713,0.1230975,0.1230975,0.1230975,0.31051,0.31051,0.31051,0.3204558,0.3204558,0.3204558,0.2073162,0.2073162,0.2073162,0.4322823,0.4322823,0.4322823,-0.0145648,-0.0145648,-0.0145648,0.2003409,0.2003409,0.2003409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,6.0,6.0,6.0,,8.0,13.0,0.0673744,0.09546,0.053855,0.0956937,0.120115,0.08972,0.1016525,0.145265,0.084945,0.3198925,0.393025,0.35866,0.2670056,0.343095,0.238525,0.1796075,0.253295,0.13941,0.5081871,0.7605996,0.6202115,0.087337,0.3516641,0.2028466,0.2792327,0.5839781,0.4424968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,20.0,20.0,20.0,0.0487002
mcse_rs_yield_000089,2022,25,T1,R4,Triticum aestivum L.,wheat,2022-07-20,13,4799.6,4799.6,landsat+sentinel2,6.0,13.0,0.1487387,0.1669875,0.0574947,0.1878468,0.2052217,0.1009722,0.2145773,0.2340692,0.1171178,0.3397955,0.3409342,0.3341019,0.2087396,0.3157045,0.3157045,0.1364055,0.204962,0.204962,0.2368671,0.4800831,0.4800831,0.2441873,0.286915,0.0305489,0.4291615,0.4662339,0.2437993,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444,1.0,1.0,17.3333333,35.0,13.0,4.0,9.0,9.0,0.0583719,7.0,13.0,0.069056,0.093925,0.0536625,0.1008613,0.1238042,0.0898792,0.1084595,0.1537333,0.0801167,0.334919,0.4231541,0.3810291,0.2707994,0.3222,0.2568625,0.1927381,0.2481417,0.1574917,0.5022078,0.7909347,0.6524031,0.0987839,0.3462579,0.1949629,0.2645474,0.5742335,0.4154633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,24.0,24.0,24.0,0.0638947
mcse_rs_yield_000090,2022,54,T1,R3,Triticum aestivum L.,wheat,2022-07-20,13,5916.6,5916.6,landsat+sentinel2,6.0,13.0,0.1451495,0.1639845,0.0509742,0.1768035,0.194273,0.0894558,0.2025672,0.223302,0.0988929,0.3442789,0.345941,0.3359681,0.2127265,0.2881365,0.2881365,0.1386468,0.1764361,0.1764361,0.2812308,0.5473223,0.5473223,0.2371895,0.268546,0.080407,0.4230614,0.4442657,0.3170399,1.0,1.0,1.0,1.0,1.0,1.0,0.5138889,1.0,1.0,17.3333333,35.0,13.0,6.1666667,12.0,12.0,0.063862,8.0,13.0,0.0643831,0.0900478,0.0470696,0.092994,0.1155087,0.0803304,0.1002724,0.1493348,0.0682652,0.3217443,0.4203304,0.4012913,0.2487697,0.3048609,0.2304391,0.1716151,0.2318217,0.1304304,0.5022172,0.8114204,0.7076662,0.1153135,0.3895649,0.2699842,0.2930171,0.6246092,0.5081123,1.0,1.0,1.0,1.0,1.0,1.0,0.9293478,1.0,1.0,5.0,9.0,2.0,21.375,23.0,23.0,0.0659839
mcse_rs_yield_000091,2022,31,T1,R5,Triticum aestivum L.,wheat,2022-07-19,13,5036.2,5036.2,landsat+sentinel2,6.0,13.0,0.1238331,0.1378513,0.0537425,0.1699294,0.1848281,0.0954356,0.1974053,0.2147962,0.1104506,0.3506582,0.3532038,0.3379306,0.2254296,0.29984,0.29984,0.1462446,0.1894489,0.1894489,0.3034811,0.5096478,0.5096478,0.2193189,0.2500102,0.065862,0.4093198,0.4332304,0.2897671,1.0,1.0,1.0,1.0,1.0,1.0,0.537037,1.0,1.0,17.3333333,35.0,13.0,4.8333333,9.0,9.0,0.04948,7.0,13.0,0.0679564,0.089725,0.05529,0.0998486,0.116185,0.091855,0.1072221,0.1477,0.087655,0.330575,0.414545,0.368915,0.26224,0.29732,0.25146,0.1834114,0.23263,0.154825,0.5015909,0.7926907,0.6165642,0.1087227,0.3531318,0.1894686,0.2813051,0.5795782,0.4089729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,20.0,20.0,20.0,0.0586471
mcse_rs_yield_000092,2022,1,T2,R5,Triticum aestivum L.,wheat,2022-07-19,13,5536.9,5536.9,landsat+sentinel2,6.0,13.0,0.0721359,0.0759594,0.0530183,0.1296624,0.137813,0.0889089,0.1576243,0.1692608,0.0994414,0.3254975,0.3687489,0.3687489,0.2228787,0.283832,0.283832,0.1417832,0.1702356,0.1702356,0.3463628,0.5613881,0.5613881,0.1885616,0.2011781,0.1254791,0.3921534,0.3985238,0.3603014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.3333333,35.0,13.0,9.0,9.0,9.0,0.0516061,7.0,13.0,0.0622029,0.099236,0.0466,0.0903749,0.122988,0.080828,0.0925097,0.149692,0.072456,0.3385731,0.412212,0.3724,0.267472,0.333928,0.23496,0.1754891,0.242268,0.134168,0.5679653,0.8126462,0.6663114,0.1179256,0.3708936,0.2210584,0.3188038,0.6086493,0.4642915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,25.0,25.0,25.0,0.0551818
