draw,wild_t,wild_effect,observed_t,wild_two_sided_p
462,-3.9426191160777626,-284.4004065392257,-3.6057776634675798,0.03
463,-1.9065073969976247,-152.93968970996812,-3.6057776634675798,0.03
464,0.8535062412277555,117.23484784748973,-3.6057776634675798,0.03
465,-0.11491012229608044,-11.229806969403626,-3.6057776634675798,0.03
466,-3.8001837606239577,-277.93520769533126,-3.6057776634675798,0.03
467,-1.3763133662381917,-138.60096183025698,-3.6057776634675798,0.03
468,-0.18988721879735865,-14.281764464092884,-3.6057776634675798,0.03
469,-2.03884892507666,-239.08566835791072,-3.6057776634675798,0.03
470,0.8307840080998585,77.0612605433142,-3.6057776634675798,0.03
471,-1.7807674162533909,-198.266358884465,-3.6057776634675798,0.03
472,0.09572778096604104,9.281018015226001,-3.6057776634675798,0.03
473,2.585046068037505,211.9001663858082,-3.6057776634675798,0.03
474,-2.959038553702023,-191.44221214275882,-3.6057776634675798,0.03
475,2.2634968436954894,207.72890074726544,-3.6057776634675798,0.03
476,1.1210940387797113,83.32321355314652,-3.6057776634675798,0.03
477,-1.0790937729676497,-142.25232802848214,-3.6057776634675798,0.03
478,-0.5144054620626406,-45.405422643525235,-3.6057776634675798,0.03
479,-0.8136111342872399,-94.84180604416537,-3.6057776634675798,0.03
480,-0.8516311369336919,-116.09665354992899,-3.6057776634675798,0.03
481,1.807957660966763,220.9601251098854,-3.6057776634675798,0.03
482,1.1278035882061632,95.81335622269194,-3.6057776634675798,0.03
483,1.2641619457573348,119.54643034135349,-3.6057776634675798,0.03
484,-0.23658537107122307,-27.782855721759347,-3.6057776634675798,0.03
485,-0.17818865448066387,-36.110390781430276,-3.6057776634675798,0.03
486,1.6229025653757068,187.9833625573916,-3.6057776634675798,0.03
487,0.9246389458844249,86.14214422351353,-3.6057776634675798,0.03
488,1.7684274870666146,138.10936652998873,-3.6057776634675798,0.03
489,-1.1926155921991293,-103.982113946409,-3.6057776634675798,0.03
490,0.5186310433703335,52.02372179571297,-3.6057776634675798,0.03
491,1.6643402293256102,126.53292117581137,-3.6057776634675798,0.03
492,1.9154622866998723,163.34791688344131,-3.6057776634675798,0.03
493,1.098992590441321,143.46435682068451,-3.6057776634675798,0.03
494,1.2620544225819452,155.39540154726262,-3.6057776634675798,0.03
495,-2.756276150421606,-275.1453716294672,-3.6057776634675798,0.03
496,1.0437949686634393,145.70587612370645,-3.6057776634675798,0.03
497,-2.3581997532901866,-197.43864256736188,-3.6057776634675798,0.03
498,0.03799427632454745,3.3376298768926027,-3.6057776634675798,0.03
499,-1.1129398352711675,-106.39658352181824,-3.6057776634675798,0.03
500,0.7586725657953571,68.98583559747554,-3.6057776634675798,0.03
501,3.004939732003075,199.40968639573492,-3.6057776634675798,0.03
502,0.08219759777438099,6.700396150641751,-3.6057776634675798,0.03
503,-1.2519593336178905,-119.07974523674793,-3.6057776634675798,0.03
504,-1.1640008171060257,-146.201031980807,-3.6057776634675798,0.03
505,-0.5739674730292255,-47.63236889770398,-3.6057776634675798,0.03
506,-1.8165874178167294,-163.2625123912272,-3.6057776634675798,0.03
507,-1.9420140012369784,-202.51627662663742,-3.6057776634675798,0.03
508,0.42498232767121397,38.407869773255115,-3.6057776634675798,0.03
509,2.724193228188961,212.60629919122405,-3.6057776634675798,0.03
